    4340    2971895.6    17393.583   -277.20948    17670.792 
    4350    2977020.1    17380.124    -321.1383    17701.262 
    4360    2980108.1    17392.604   -327.01994    17719.624 
    4370    2983628.2    17384.479   -356.07475    17740.554 
    4380    2982689.3    17388.826   -346.14576    17734.971 
    4390    2975213.1    17375.192   -315.32624    17690.518 
    4400    2986483.3    17364.128   -393.40204     17757.53 
    4410    3001306.8    17384.154   -461.51595     17845.67 
    4420    3001931.9    17482.842   -366.54528    17849.387 
    4430    2997004.7    17648.463   -171.62628     17820.09 
    4440    3190694.3     17849.52   -1122.2426    18971.762 
    4450    3421885.7     17715.34   -2631.0781    20346.418 
    4460    3150422.6    17207.817   -1524.4908    18732.308 
    4470    2992488.2    16529.806   -1263.4292    17793.235 
    4480    2993192.7    17112.222   -685.20242    17797.424 
    4490    2996681.2    17141.571   -676.59496    17818.166 
    4500    2959825.3    17259.736   -339.28688    17599.023 
    4510    2948160.8    17024.735   -504.93092    17529.666 
    4520    2919725.1    17027.873   -332.71541    17360.588 
    4530    2850450.3    16875.216   -73.466696    16948.683 
    4540    2829689.6    16783.599   -41.640701     16825.24 
    4550    2830858.1    16788.989    -43.19861    16832.188 
    4560    2833954.2    16816.137   -34.459988    16850.597 
    4570    2830356.6    16820.018   -9.1882954    16829.206 
    4580    2835362.8    16822.218   -36.754542    16858.972 
    4590    2841712.6    16832.648   -64.080729    16896.729 
    4600    2846982.5    16863.072    -64.99094    16928.063 
    4610    2850094.3    16863.477   -83.089157    16946.566 
    4620    2853852.2     16899.34   -69.569536     16968.91 
    4630    2856379.7    16911.867   -72.070735    16983.938 
    4640    2861952.8    16972.089   -44.987143    17017.076 
    4650    2862478.5    17002.264   -17.938058    17020.202 
    4660      2861773    16965.836   -50.170693    17016.007 
    4670    2859546.5    16956.884   -45.884676    17002.768 
    4680      2852282    16936.359   -23.215011    16959.574 
    4690    2845127.7    16914.804   -2.2303611    16917.034 
    4700    2828599.3    16808.937   -9.8197422    16818.757 
    4710    2825523.3    16762.873   -37.593712    16800.467 
    4720      2818639    16725.651   -33.882847    16759.534 
    4730    2827373.7    16713.925   -97.544508     16811.47 
    4740    2845866.6    16803.174   -118.25441    16921.428 
    4750    2862242.3    16803.385   -215.41185    17018.797 
    4760    2872702.8    16822.061   -258.93369    17080.995 
    4770    2859078.4    16779.535   -220.45015    16999.985 
    4780    2842201.4    16720.794   -178.84061    16899.635 
    4790    2828364.8     16720.82   -96.543096    16817.363 
    4800    2792648.9    16662.953    57.955744    16604.997 
    4810    2770782.2    16645.664    170.68527    16474.979 
    4820    2772623.3     16618.79    132.86453    16485.926 
    4830    2817805.1    16678.836   -75.739256    16754.575 
    4840    2807817.5    16648.705   -46.483525    16695.189 
    4850    2808530.7    16670.433   -28.997399     16699.43 
    4860    2808958.5    16674.044   -27.929977    16701.974 
    4870    2811473.7    16677.397   -39.531491    16716.929 
    4880    2805165.1    16675.704   -3.7135464    16679.418 
    4890    2803520.2    16678.049    8.4110931    16669.638 
    4900    2802876.2    16664.423    -1.385564    16665.808 
    4910    2801332.1    16650.996   -5.6312857    16656.627 
    4920    2805730.8    16627.934   -54.847895    16682.782 
    4930    2827260.6    16619.191   -191.60677    16810.797 
    4940    2814164.8    16581.812   -151.11843     16732.93 
    4950    2775392.1    16408.866   -93.523183    16502.389 
    4960    2783104.9      16419.1   -129.14864    16548.249 
    4970    2793008.6    16431.436   -175.70017    16607.136 
    4980    2804298.2    16442.865    -231.3992    16674.264 
    4990    2820351.5    16492.472   -277.24451    16769.716 
    5000    2825100.8    16540.912    -257.0431    16797.955 
